ECRAN,RAM,POIDS,PRIX,STOCKAGESSD,STOCKAGEHDD,STOCKAGEFlash,_Acer,_Apple,_Asus,_Dell,_HP,_Lenovo,_MSI,_Toshiba,CPU_Modifier,CPU_Generation,CPU_AMD,CPU_Intel,Grapihque_AMD Graphique,Grapihque_Intel HD Graphics,Grapihque_Intel HD Graphics 400,Grapihque_Intel HD Graphics 520,Grapihque_Intel HD Graphics 530,Grapihque_Intel HD Graphics 620,Grapihque_Intel Iris,Grapihque_Nvidia  GTX,Grapihque_Nvidia  M,Grapihque_Nvidia  MX,Grapihque_Nvidia GeForce 920,_DELL,_Hp,ryzen,Grapihque_Intel HD Graphiques,Grapihque_Intel UHD Graphics 620,Grapihque_Nvidia  Quadro,Grapihque_carte graphiques intégré
15.6,4,2.0,3574.0224,256.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.799999952316284,3318.2783999999997,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,4788.8064,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,8,1.3600000143051147,9136.454399999999,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,2231.3664,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,4.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,7026.5664,128.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.6399999856948853,7538.0544,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.4000000953674316,2824.6924799999997,0.0,500.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.2300000190734863,12742.4448,0.0,1000.0,64.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,15.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,6570.958464,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.909999966621399,3765.8304,128.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.1700000762939453,12627.359999999999,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,6.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.309999942779541,9807.7824,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.649999976158142,8599.391999999998,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.359999895095825,6259.3344,128.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,4,1.4700000286102295,3062.5343999999996,0.0,500.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,4.420000076293945,13081.3056,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.5,4091.2646400000003,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.2300000190734863,3478.1184,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,4,1.399999976158142,2781.216,128.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.369999885559082,4788.8064,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.5,5108.4864,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.6700000762939453,13362.624,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0,1943.6544000000001,0.0,500.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,2998.5984,0.0,500.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0199999809265137,4852.742399999999,0.0,2000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,12,3.7799999713897705,10862.7264,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,12,1.399999976158142,11879.3088,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2899999618530273,12780.8064,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.899999976158142,7378.2144,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.4199999570846558,11776.05216,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,12,2.059999942779541,8305.286399999999,128.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,6.0,0,1,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.7899999618530273,4731.263999999999,128.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.7799999713897705,15395.7888,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.7000000476837158,8720.8704,180.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,4315.68,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.0499999523162842,10690.0992,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.1600000858306885,8068.723199999999,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.180000066757202,3750.4857599999996,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,4,1.4900000095367432,4641.7536,128.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.299999952316284,3612.384,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.75,6706.8864,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.1700000762939453,14948.236799999999,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,6.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.059999942779541,12141.446399999999,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,16,1.3600000143051147,11495.6928,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,16,0.9100000262260437,12467.52,512.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.299999952316284,6470.259263999998,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,32,1.0499999523162842,17895.6864,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.9900000095367432,8631.36,128.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,3701.8943999999997,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,24,4.329999923706055,8113.478399999999,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,6.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,8,1.2999999523162842,7026.5664,180.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.1700000762939453,5747.207039999999,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.4800000190734863,11182.4064,1000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.399999976158142,6067.5264,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.299999952316284,5824.5696,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,4,1.2000000476837158,2173.824,0.0,0.0,64.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.909999966621399,3957.574464,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,8,1.399999976158142,10223.366399999999,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,2.0999999046325684,1911.6863999999998,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,4,1.25,1694.304,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,3.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.440000057220459,6067.5264,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0,7825.7663999999995,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,3919.2767999999996,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.340000033378601,8458.7328,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.4000000953674316,7346.2464,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2899999618530273,5747.8464,128.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,4085.5103999999997,0.0,500.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.180000066757202,5345.0496,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.200000047683716,7795.332863999999,256.0,2000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6,2,1.100000023841858,1566.432,0.0,0.0,32.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0399999618530273,3334.070592,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,24,2.240000009536743,18976.2048,512.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0399999618530273,5683.9104,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,3.0,9615.9744,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,3.200000047683716,8944.6464,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.3200000524520874,8944.6464,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.6399999856948853,8182.081728,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.6299999952316284,4405.1903999999995,128.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.799999952316284,5683.9104,128.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,2.0199999809265137,8567.423999999999,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,5108.4864,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,2934.6624,0.0,2000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.299999952316284,3740.256,0.0,500.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.899999976158142,8803.9872,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,4.420000076293945,19262.446272,128.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0,5498.496,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0,8305.286399999999,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.299999952316284,10543.0464,128.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.9299999475479126,8752.838399999999,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,5098.320576,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.8600000143051147,2550.982464,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,12,2.619999885559082,11502.0864,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.8700000047683716,5492.1024,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2000000476837158,8944.6464,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.600000023841858,4704.858432,128.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.340000033378601,7320.672,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.4000000953674316,5102.0928,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0,2231.3664,0.0,500.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,4510.6848,128.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.8700000047683716,5018.976000000001,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.1500000953674316,2956.0809600000002,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.8600000143051147,2538.2592,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
